brand_id,country_id,date_id,market_share,global_shipments,shipments,sentiment
611,1,8,11,33.88,77.3,26.19,5
612,2,0,11,0.4,10.4,0.04,4
613,2,1,11,2.02,10.4,0.21,5
614,2,2,11,0.09,10.4,0.01,2
615,2,3,11,0.3,10.4,0.03,0
616,2,4,11,0.46,10.4,0.05,8
617,2,5,11,0.2,10.4,0.02,3
618,2,6,11,0.78,10.4,0.08,2
619,2,7,11,1.34,10.4,0.14,5
620,2,8,11,0.1,10.4,0.01,10
621,3,0,11,0.01,6.762426904,0.0,3
622,3,1,11,0.04,6.762426904,0.0,6
623,3,2,11,0.0,6.762426904,0.0,4
624,3,3,11,0.0,6.762426904,0.0,2
625,3,4,11,0.01,6.762426904,0.0,9
626,3,5,11,0.0,6.762426904,0.0,1
627,3,6,11,0.01,6.762426904,0.0,0
628,3,7,11,0.0,6.762426904,0.0,4
629,3,8,11,0.0,6.762426904,0.0,0
630,4,0,11,0.0,9.847114625,0.0,7
631,4,1,11,0.0,9.847114625,0.0,8
632,4,2,11,0.0,9.847114625,0.0,2
633,4,3,11,0.0,9.847114625,0.0,7
634,4,4,11,0.0,9.847114625,0.0,5
635,4,5,11,0.0,9.847114625,0.0,4
636,4,6,11,0.0,9.847114625,0.0,8
637,4,7,11,0.0,9.847114625,0.0,5
638,4,8,11,0.0,9.847114625,0.0,3
639,5,0,11,0.01,11.4,0.0,10
640,5,1,11,0.02,11.4,0.0,1
641,5,2,11,0.13,11.4,0.01,8
642,5,3,11,0.01,11.4,0.0,1
643,5,4,11,0.02,11.4,0.0,3
644,5,5,11,0.0,11.4,0.0,1
645,5,6,11,0.0,11.4,0.0,10
646,5,7,11,0.0,11.4,0.0,7
647,5,8,11,0.0,11.4,0.0,5
648,0,0,12,66.13,33.8,22.35,1
649,0,1,12,52.9,33.8,17.88,3
650,0,2,12,1.06,33.8,0.36,3
651,0,3,12,13.85,33.8,4.68,5
652,0,4,12,43.96,33.8,14.86,7
653,0,5,12,46.89,33.8,15.85,7
654,0,6,12,32.99,33.8,11.15,1
655,0,7,12,52.63,33.8,17.79,3
656,0,8,12,15.77,33.8,5.33,3
657,1,0,12,21.36,85.0,18.16,10
658,1,1,12,26.97,85.0,22.92,6
659,1,2,12,26.8,85.0,22.78,4
660,1,3,12,24.75,85.0,21.04,4
661,1,4,12,40.17,85.0,34.14,5
662,1,5,12,20.99,85.0,17.84,7
663,1,6,12,37.96,85.0,32.27,0
664,1,7,12,18.94,85.0,16.1,9
665,1,8,12,36.02,85.0,30.62,6
666,2,0,12,0.46,12.5,0.06,2
667,2,1,12,2.04,12.5,0.26,7
668,2,2,12,0.09,12.5,0.01,1
669,2,3,12,0.3,12.5,0.04,3
670,2,4,12,0.51,12.5,0.06,3
671,2,5,12,0.27,12.5,0.03,5
672,2,6,12,0.99,12.5,0.12,0
673,2,7,12,1.24,12.5,0.15,3
674,2,8,12,0.1,12.5,0.01,2
675,3,0,12,0.02,5.6,0.0,3
676,3,1,12,0.05,5.6,0.0,5
677,3,2,12,0.0,5.6,0.0,0
678,3,3,12,0.02,5.6,0.0,3
679,3,4,12,0.02,5.6,0.0,9
680,3,5,12,0.0,5.6,0.0,0
681,3,6,12,0.01,5.6,0.0,9
682,3,7,12,0.0,5.6,0.0,9
683,3,8,12,0.0,5.6,0.0,3
684,4,0,12,0.0,10.67458686,0.0,5
685,4,1,12,0.0,10.67458686,0.0,5
686,4,2,12,0.0,10.67458686,0.0,0
687,4,3,12,0.0,10.67458686,0.0,10
688,4,4,12,0.0,10.67458686,0.0,9
689,4,5,12,0.0,10.67458686,0.0,2
690,4,6,12,0.0,10.67458686,0.0,2
691,4,7,12,0.0,10.67458686,0.0,0
692,4,8,12,0.0,10.67458686,0.0,8
693,5,0,12,0.01,12.3,0.0,1
694,5,1,12,0.02,12.3,0.0,5
695,5,2,12,0.29,12.3,0.04,9
696,5,3,12,0.07,12.3,0.01,5
697,5,4,12,0.02,12.3,0.0,1
698,5,5,12,0.01,12.3,0.0,10
699,5,6,12,0.01,12.3,0.0,6
700,5,7,12,0.01,12.3,0.0,10
701,5,8,12,0.0,12.3,0.0,5
702,0,0,13,64.53,51.0,32.91,5
703,0,1,13,49.06,51.0,25.02,2
704,0,2,13,1.06,51.0,0.54,1
705,0,3,13,14.18,51.0,7.23,5
706,0,4,13,39.75,51.0,20.27,1
707,0,5,13,44.46,51.0,22.67,1
708,0,6,13,32.5,51.0,16.57,8
709,0,7,13,51.6,51.0,26.32,0
710,0,8,13,14.01,51.0,7.15,0
711,1,0,13,22.75,84.4,19.2,9
712,1,1,13,27.57,84.4,23.27,8
713,1,2,13,27.66,84.4,23.35,2
714,1,3,13,27.77,84.4,23.44,6
715,1,4,13,38.24,84.4,32.27,3
716,1,5,13,19.81,84.4,16.72,2
717,1,6,13,39.44,84.4,33.29,4
718,1,7,13,20.4,84.4,17.22,6
719,1,8,13,37.89,84.4,31.98,10
720,2,0,13,0.64,16.6,0.11,10
721,2,1,13,2.65,16.6,0.44,0
722,2,2,13,0.09,16.6,0.01,9
723,2,3,13,0.45,16.6,0.07,3
724,2,4,13,0.38,16.6,0.06,3
725,2,5,13,0.36,16.6,0.06,8
726,2,6,13,1.34,16.6,0.22,3
727,2,7,13,1.14,16.6,0.19,2
728,2,8,13,0.12,16.6,0.02,0
729,3,0,13,0.03,5.9,0.0,3
730,3,1,13,0.08,5.9,0.0,6
731,3,2,13,0.0,5.9,0.0,2
732,3,3,13,0.01,5.9,0.0,1
733,3,4,13,0.02,5.9,0.0,7
734,3,5,13,0.0,5.9,0.0,6
735,3,6,13,0.01,5.9,0.0,5
736,3,7,13,0.0,5.9,0.0,3
737,3,8,13,0.0,5.9,0.0,9
738,4,0,13,0.0,11.5020591,0.0,3
739,4,1,13,0.0,11.5020591,0.0,4
740,4,2,13,0.0,11.5020591,0.0,9
741,4,3,13,0.0,11.5020591,0.0,2
742,4,4,13,0.0,11.5020591,0.0,2
743,4,5,13,0.0,11.5020591,0.0,4
744,4,6,13,0.0,11.5020591,0.0,5
745,4,7,13,0.0,11.5020591,0.0,9
746,4,8,13,0.0,11.5020591,0.0,9
747,5,0,13,0.02,13.9,0.0,0
748,5,1,13,0.03,13.9,0.0,2
749,5,2,13,0.49,13.9,0.07,2
750,5,3,13,0.31,13.9,0.04,8
751,5,4,13,0.04,13.9,0.01,1
752,5,5,13,0.04,13.9,0.01,6
753,5,6,13,0.05,13.9,0.01,2
754,5,7,13,0.01,13.9,0.0,8
755,5,8,13,0.01,13.9,0.0,4
756,0,0,14,61.99,43.7,27.09,0
757,0,1,14,47.19,43.7,20.62,2
758,0,2,14,1.24,43.7,0.54,9
759,0,3,14,16.42,43.7,7.18,8
760,0,4,14,38.39,43.7,16.78,1
761,0,5,14,36.78,43.7,16.07,10
762,0,6,14,31.07,43.7,13.58,3
763,0,7,14,53.42,43.7,23.34,0
764,0,8,14,13.79,43.7,6.03,0
765,1,0,14,24.68,88.5,21.84,9
766,1,1,14,30.48,88.5,26.97,2
767,1,2,14,30.73,88.5,27.2,9
768,1,3,14,33.33,88.5,29.5,10
769,1,4,14,43.61,88.5,38.59,5
770,1,5,14,23.01,88.5,20.36,3
771,1,6,14,41.22,88.5,36.48,3
772,1,7,14,22.37,88.5,19.8,6
773,1,8,14,40.16,88.5,35.54,8
774,2,0,14,0.83,13.5,0.11,5
775,2,1,14,3.18,13.5,0.43,9
776,2,2,14,0.11,13.5,0.01,8
777,2,3,14,0.6,13.5,0.08,2
778,2,4,14,0.4,13.5,0.05,3
779,2,5,14,0.36,13.5,0.05,10
780,2,6,14,1.77,13.5,0.24,8
781,2,7,14,0.97,13.5,0.13,10
782,2,8,14,0.16,13.5,0.02,4
783,3,0,14,0.03,10.5828314,0.0,6
784,3,1,14,0.11,10.5828314,0.01,3
785,3,2,14,0.0,10.5828314,0.0,9
786,3,3,14,0.0,10.5828314,0.0,9
787,3,4,14,0.04,10.5828314,0.0,0
788,3,5,14,0.0,10.5828314,0.0,5
789,3,6,14,0.02,10.5828314,0.0,0
790,3,7,14,0.01,10.5828314,0.0,8
791,3,8,14,0.0,10.5828314,0.0,4
792,4,0,14,0.0,12.32953134,0.0,0
793,4,1,14,0.0,12.32953134,0.0,10
794,4,2,14,0.0,12.32953134,0.0,6
795,4,3,14,0.0,12.32953134,0.0,10
796,4,4,14,0.0,12.32953134,0.0,3
797,4,5,14,0.0,12.32953134,0.0,3
798,4,6,14,0.0,12.32953134,0.0,2
799,4,7,14,0.0,12.32953134,0.0,8
800,4,8,14,0.0,12.32953134,0.0,9
801,5,0,14,0.04,12.6,0.01,4
802,5,1,14,0.03,12.6,0.0,10
803,5,2,14,0.49,12.6,0.06,5
804,5,3,14,0.8,12.6,0.1,5
805,5,4,14,0.09,12.6,0.01,7
806,5,5,14,0.19,12.6,0.02,8
807,5,6,14,0.21,12.6,0.03,0
808,5,7,14,0.03,12.6,0.0,3
809,5,8,14,0.01,12.6,0.0,0
810,0,0,15,59.88,35.2,21.08,3
811,0,1,15,45.6,35.2,16.05,2
812,0,2,15,1.25,35.2,0.44,10
813,0,3,15,16.23,35.2,5.71,5
814,0,4,15,36.54,35.2,12.86,6
815,0,5,15,47.48,35.2,16.71,10
816,0,6,15,29.79,35.2,10.49,10
817,0,7,15,51.61,35.2,18.17,10
818,0,8,15,15.3,35.2,5.39,2
819,1,0,15,26.43,74.9,19.8,4
820,1,1,15,32.47,74.9,24.32,4
821,1,2,15,32.38,74.9,24.25,1
822,1,3,15,37.37,74.9,27.99,5
823,1,4,15,45.26,74.9,33.9,8
824,1,5,15,23.56,74.9,17.65,3
825,1,6,15,43.12,74.9,32.3,7
826,1,7,15,25.03,74.9,18.75,8
827,1,8,15,40.61,74.9,30.42,3
828,2,0,15,0.87,20.2,0.18,7
829,2,1,15,2.85,20.2,0.58,3
830,2,2,15,0.13,20.2,0.03,2
831,2,3,15,0.84,20.2,0.17,5
832,2,4,15,0.51,20.2,0.1,5
833,2,5,15,0.43,20.2,0.09,3
834,2,6,15,2.18,20.2,0.44,1
835,2,7,15,0.87,20.2,0.18,9
836,2,8,15,0.11,20.2,0.02,10
837,3,0,15,0.03,13.8,0.0,8
838,3,1,15,0.09,13.8,0.01,3
839,3,2,15,0.0,13.8,0.0,2
840,3,3,15,0.0,13.8,0.0,7
841,3,4,15,0.04,13.8,0.01,7
842,3,5,15,0.0,13.8,0.0,2
843,3,6,15,0.02,13.8,0.0,0
844,3,7,15,0.0,13.8,0.0,4
845,3,8,15,0.0,13.8,0.0,0
846,4,0,15,0.0,13.15700358,0.0,2
847,4,1,15,0.0,13.15700358,0.0,10
848,4,2,15,0.0,13.15700358,0.0,7
849,4,3,15,0.0,13.15700358,0.0,4
850,4,4,15,0.01,13.15700358,0.0,0
851,4,5,15,0.0,13.15700358,0.0,0
852,4,6,15,0.0,13.15700358,0.0,2
853,4,7,15,0.0,13.15700358,0.0,6
854,4,8,15,0.0,13.15700358,0.0,2
855,5,0,15,0.05,15.8,0.01,5
856,5,1,15,0.05,15.8,0.01,8
857,5,2,15,0.54,15.8,0.09,7
858,5,3,15,1.35,15.8,0.21,10
859,5,4,15,0.18,15.8,0.03,9
860,5,5,15,0.15,15.8,0.02,8
861,5,6,15,0.25,15.8,0.04,4
862,5,7,15,0.04,15.8,0.01,8
863,5,8,15,0.01,15.8,0.0,3
864,0,0,16,58.06,39.3,22.82,6
865,0,1,16,44.74,39.3,17.58,3
866,0,2,16,1.28,39.3,0.5,0
867,0,3,16,15.15,39.3,5.95,10
868,0,4,16,28.65,39.3,11.26,9
869,0,5,16,46.56,39.3,18.3,6
870,0,6,16,25.4,39.3,9.98,0
871,0,7,16,52.1,39.3,20.48,8
872,0,8,16,14.04,39.3,5.52,10
873,1,0,16,28.22,79.6,22.46,10
874,1,1,16,34.74,79.6,27.65,10
875,1,2,16,32.8,79.6,26.11,7
876,1,3,16,39.78,79.6,31.66,6
877,1,4,16,37.21,79.6,29.62,5
878,1,5,16,24.85,79.6,19.78,6
879,1,6,16,46.9,79.6,37.33,6
880,1,7,16,26.08,79.6,20.76,1
881,1,8,16,40.38,79.6,32.14,8
882,2,0,16,0.75,16.5,0.12,10
883,2,1,16,2.5,16.5,0.41,5
884,2,2,16,0.15,16.5,0.02,9
885,2,3,16,1.07,16.5,0.18,5
886,2,4,16,0.43,16.5,0.07,4
887,2,5,16,0.51,16.5,0.08,1
888,2,6,16,2.12,16.5,0.35,0
889,2,7,16,0.66,16.5,0.11,1
890,2,8,16,0.11,16.5,0.02,4
891,3,0,16,0.08,17.3,0.01,9
892,3,1,16,0.19,17.3,0.03,10
893,3,2,16,0.04,17.3,0.01,2
894,3,3,16,0.01,17.3,0.0,1
895,3,4,16,1.11,17.3,0.19,4
896,3,5,16,0.01,17.3,0.0,3
897,3,6,16,0.02,17.3,0.0,2
898,3,7,16,0.01,17.3,0.0,2
899,3,8,16,0.0,17.3,0.0,6
900,4,0,16,0.01,13.98447581,0.0,9
901,4,1,16,0.01,13.98447581,0.0,10
902,4,2,16,0.02,13.98447581,0.0,2
903,4,3,16,0.0,13.98447581,0.0,3
904,4,4,16,0.05,13.98447581,0.01,5
905,4,5,16,0.0,13.98447581,0.0,8
906,4,6,16,0.0,13.98447581,0.0,0
907,4,7,16,0.0,13.98447581,0.0,0
908,4,8,16,0.0,13.98447581,0.0,9
909,5,0,16,0.08,16.9,0.01,2
910,5,1,16,0.06,16.9,0.01,5
911,5,2,16,0.59,16.9,0.1,3
912,5,3,16,1.72,16.9,0.29,10
913,5,4,16,0.19,16.9,0.03,6
914,5,5,16,0.22,16.9,0.04,0
915,5,6,16,0.33,16.9,0.06,9
916,5,7,16,0.06,16.9,0.01,9
917,5,8,16,0.02,16.9,0.0,10
918,0,0,17,59.0,74.5,43.95,1
919,0,1,17,43.73,74.5,32.58,9
920,0,2,17,1.29,74.5,0.96,1
921,0,3,17,12.92,74.5,9.63,10
922,0,4,17,33.5,74.5,24.96,2
923,0,5,17,48.89,74.5,36.42,6
924,0,6,17,24.95,74.5,18.59,9
925,0,7,17,52.08,74.5,38.8,9
926,0,8,17,17.05,74.5,12.7,2
927,1,0,17,27.41,75.1,20.58,4
928,1,1,17,35.86,75.1,26.93,7
929,1,2,17,31.33,75.1,23.53,6
930,1,3,17,43.6,75.1,32.74,10
931,1,4,17,43.77,75.1,32.87,3
932,1,5,17,25.27,75.1,18.98,8
933,1,6,17,47.61,75.1,35.76,9
934,1,7,17,27.19,75.1,20.42,4
935,1,8,17,38.12,75.1,28.63,8
936,2,0,17,0.78,23.6,0.18,9
937,2,1,17,2.6,23.6,0.61,4
938,2,2,17,0.19,23.6,0.04,7
939,2,3,17,1.32,23.6,0.31,0
940,2,4,17,0.54,23.6,0.13,6
941,2,5,17,0.58,23.6,0.14,8
942,2,6,17,2.02,23.6,0.48,7
943,2,7,17,0.54,23.6,0.13,1
944,2,8,17,0.11,23.6,0.03,4
945,3,0,17,0.12,16.5,0.02,5
946,3,1,17,0.32,16.5,0.05,9
947,3,2,17,0.37,16.5,0.06,8
948,3,3,17,0.02,16.5,0.0,3
949,3,4,17,2.67,16.5,0.44,2
950,3,5,17,0.03,16.5,0.0,4
951,3,6,17,0.03,16.5,0.0,7
952,3,7,17,0.02,16.5,0.0,8
953,3,8,17,0.0,16.5,0.0,8
954,4,0,17,0.01,14.81194805,0.0,2
955,4,1,17,0.03,14.81194805,0.0,7
956,4,2,17,0.05,14.81194805,0.01,10
957,4,3,17,0.01,14.81194805,0.0,6
958,4,4,17,0.12,14.81194805,0.02,4
959,4,5,17,0.01,14.81194805,0.0,3
960,4,6,17,0.01,14.81194805,0.0,2
961,4,7,17,0.01,14.81194805,0.0,10
962,4,8,17,0.0,14.81194805,0.0,5
963,5,0,17,0.09,14.1,0.01,5
964,5,1,17,0.08,14.1,0.01,2
965,5,2,17,0.67,14.1,0.09,4
966,5,3,17,2.6,14.1,0.37,7
967,5,4,17,0.3,14.1,0.04,0
968,5,5,17,0.31,14.1,0.04,6
969,5,6,17,0.41,14.1,0.06,5
970,5,7,17,0.07,14.1,0.01,3
971,5,8,17,0.03,14.1,0.0,6
972,0,0,18,58.53,61.2,35.82,7
973,0,1,18,43.75,61.2,26.77,1
974,0,2,18,1.51,61.2,0.92,0
975,0,3,18,13.14,61.2,8.04,0
976,0,4,18,35.89,61.2,21.96,9
977,0,5,18,50.39,61.2,30.84,6
978,0,6,18,28.03,61.2,17.15,8
979,0,7,18,52.06,61.2,31.86,0
980,0,8,18,11.48,61.2,7.03,10
981,1,0,18,26.97,82.4,22.22,3
982,1,1,18,35.46,82.4,29.22,5
983,1,2,18,29.72,82.4,24.49,4
984,1,3,18,45.47,82.4,37.47,3
985,1,4,18,43.5,82.4,35.84,2
986,1,5,18,24.46,82.4,20.16,4
987,1,6,18,42.32,82.4,34.87,8
988,1,7,18,26.05,82.4,21.47,4
989,1,8,18,38.67,82.4,31.86,9
990,2,0,18,0.92,17.4,0.16,7
991,2,1,18,2.77,17.4,0.48,10
992,2,2,18,0.29,17.4,0.05,3
993,2,3,18,1.67,17.4,0.29,4
994,2,4,18,0.67,17.4,0.12,10
995,2,5,18,0.56,17.4,0.1,7
996,2,6,18,2.31,17.4,0.4,7
997,2,7,18,0.47,17.4,0.08,0
998,2,8,18,0.16,17.4,0.03,10
999,3,0,18,0.17,12.62925898,0.02,2
1000,3,1,18,0.39,12.62925898,0.05,5
1001,3,2,18,0.75,12.62925898,0.09,0
1002,3,3,18,0.03,12.62925898,0.0,1
1003,3,4,18,3.11,12.62925898,0.39,8
1004,3,5,18,0.04,12.62925898,0.01,0
1005,3,6,18,0.06,12.62925898,0.01,1
1006,3,7,18,0.02,12.62925898,0.0,2
1007,3,8,18,0.01,12.62925898,0.0,6
1008,4,0,18,0.03,7.3,0.0,6
1009,4,1,18,0.03,7.3,0.0,7
1010,4,2,18,0.1,7.3,0.01,5
1011,4,3,18,0.02,7.3,0.0,2
1012,4,4,18,0.19,7.3,0.01,5
1013,4,5,18,0.01,7.3,0.0,3
1014,4,6,18,0.02,7.3,0.0,10
1015,4,7,18,0.01,7.3,0.0,0
1016,4,8,18,0.0,7.3,0.0,1
1017,5,0,18,0.15,18.8,0.03,10
1018,5,1,18,0.09,18.8,0.02,3
1019,5,2,18,0.83,18.8,0.16,9
1020,5,3,18,3.79,18.8,0.71,4
1021,5,4,18,0.4,18.8,0.08,4
1022,5,5,18,0.58,18.8,0.11,9
1023,5,6,18,0.72,18.8,0.14,10
1024,5,7,18,0.1,18.8,0.02,8
1025,5,8,18,0.07,18.8,0.01,8
1026,0,0,19,54.67,47.5,25.97,6
1027,0,1,19,47.28,47.5,22.46,10
1028,0,2,19,1.6,47.5,0.76,1
1029,0,3,19,12.05,47.5,5.72,0
1030,0,4,19,37.96,47.5,18.03,10
1031,0,5,19,46.71,47.5,22.19,10
1032,0,6,19,28.35,47.5,13.47,4
1033,0,7,19,49.17,47.5,23.36,6
1034,0,8,19,11.95,47.5,5.68,8
1035,1,0,19,27.41,73.0,20.01,5
1036,1,1,19,32.52,73.0,23.74,2
1037,1,2,19,28.43,73.0,20.75,0
1038,1,3,19,44.93,73.0,32.8,0
1039,1,4,19,41.52,73.0,30.31,5
1040,1,5,19,24.35,73.0,17.78,3
1041,1,6,19,42.31,73.0,30.89,5
1042,1,7,19,27.12,73.0,19.8,8
1043,1,8,19,37.51,73.0,27.38,1
1044,2,0,19,1.1,29.6,0.33,7
1045,2,1,19,2.84,29.6,0.84,8
1046,2,2,19,0.36,29.6,0.11,6
1047,2,3,19,1.86,29.6,0.55,0
1048,2,4,19,0.62,29.6,0.18,7
1049,2,5,19,0.96,29.6,0.28,8
1050,2,6,19,2.5,29.6,0.74,1
1051,2,7,19,0.59,29.6,0.17,0
1052,2,8,19,0.26,29.6,0.08,2
1053,3,0,19,0.22,17.9,0.04,0
1054,3,1,19,0.3,17.9,0.05,9
1055,3,2,19,0.86,17.9,0.15,0
1056,3,3,19,0.04,17.9,0.01,10
1057,3,4,19,3.13,17.9,0.56,7
1058,3,5,19,0.22,17.9,0.04,3
1059,3,6,19,0.06,17.9,0.01,7
1060,3,7,19,0.25,17.9,0.04,6
1061,3,8,19,0.05,17.9,0.01,8
1062,4,0,19,0.07,9.6,0.01,6
1063,4,1,19,0.04,9.6,0.0,1
1064,4,2,19,0.14,9.6,0.01,1
1065,4,3,19,0.04,9.6,0.0,6
1066,4,4,19,0.21,9.6,0.02,0
1067,4,5,19,0.09,9.6,0.01,4
1068,4,6,19,0.02,9.6,0.0,9
1069,4,7,19,0.07,9.6,0.01,3
1070,4,8,19,0.03,9.6,0.0,4
1071,5,0,19,0.22,16.2,0.04,5
1072,5,1,19,0.09,16.2,0.01,3
1073,5,2,19,1.27,16.2,0.21,10
1074,5,3,19,4.68,16.2,0.76,6
1075,5,4,19,0.44,16.2,0.07,7
1076,5,5,19,0.68,16.2,0.11,9
1077,5,6,19,0.83,16.2,0.13,0
1078,5,7,19,0.13,16.2,0.02,1
1079,5,8,19,0.07,16.2,0.01,5
1080,0,0,20,59.03,48.0,28.33,9
1081,0,1,20,47.43,48.0,22.77,4
1082,0,2,20,1.66,48.0,0.8,3
1083,0,3,20,14.72,48.0,7.07,4
1084,0,4,20,39.25,48.0,18.84,7
1085,0,5,20,45.36,48.0,21.77,5
1086,0,6,20,28.73,48.0,13.79,4
1087,0,7,20,50.75,48.0,24.36,3
1088,0,8,20,13.5,48.0,6.48,3
1089,1,0,20,26.67,83.8,22.35,3
1090,1,1,20,32.3,83.8,27.07,6
1091,1,2,20,27.25,83.8,22.84,0
1092,1,3,20,44.77,83.8,37.52,0
1093,1,4,20,39.46,83.8,33.07,1
1094,1,5,20,24.52,83.8,20.55,7
1095,1,6,20,42.23,83.8,35.39,0
1096,1,7,20,26.43,83.8,22.15,5
1097,1,8,20,35.82,83.8,30.02,6
1098,2,0,20,1.33,27.3,0.36,10
1099,2,1,20,3.32,27.3,0.91,6
1100,2,2,20,0.41,27.3,0.11,6
1101,2,3,20,2.22,27.3,0.61,4
1102,2,4,20,0.61,27.3,0.17,8
1103,2,5,20,0.98,27.3,0.27,7
1104,2,6,20,2.82,27.3,0.77,5
1105,2,7,20,0.65,27.3,0.18,10
1106,2,8,20,0.18,27.3,0.05,3
1107,3,0,20,0.25,18.3,0.05,3
1108,3,1,20,0.39,18.3,0.07,7
1109,3,2,20,1.0,18.3,0.18,3
1110,3,3,20,0.06,18.3,0.01,6
1111,3,4,20,2.95,18.3,0.54,5
1112,3,5,20,0.16,18.3,0.03,1
1113,3,6,20,0.11,18.3,0.02,4
1114,3,7,20,0.3,18.3,0.05,4
1115,3,8,20,0.02,18.3,0.0,5
1116,4,0,20,0.05,11.4,0.01,8
1117,4,1,20,0.03,11.4,0.0,9
1118,4,2,20,0.15,11.4,0.02,3
1119,4,3,20,0.05,11.4,0.01,7
1120,4,4,20,0.24,11.4,0.03,7
1121,4,5,20,0.04,11.4,0.0,9
1122,4,6,20,0.02,11.4,0.0,8
1123,4,7,20,0.11,11.4,0.01,6
1124,4,8,20,0.01,11.4,0.0,5
1125,5,0,20,0.15,18.8,0.03,2
1126,5,1,20,0.13,18.8,0.02,4
1127,5,2,20,2.08,18.8,0.39,4
1128,5,3,20,5.52,18.8,1.04,7
1129,5,4,20,0.65,18.8,0.12,3
1130,5,5,20,0.74,18.8,0.14,3
1131,5,6,20,0.95,18.8,0.18,5
1132,5,7,20,0.15,18.8,0.03,9
1133,5,8,20,0.07,18.8,0.01,2
1134,0,0,21,58.4,74.8,43.68,2
1135,0,1,21,47.03,74.8,35.18,0
1136,0,2,21,1.64,74.8,1.23,10
1137,0,3,21,15.89,74.8,11.89,10
1138,0,4,21,38.44,74.8,28.75,0
1139,0,5,21,43.94,74.8,32.87,4
1140,0,6,21,28.55,74.8,21.36,6
1141,0,7,21,51.21,74.8,38.31,7
1142,0,8,21,12.54,74.8,9.38,8
1143,1,0,21,27.84,81.7,22.75,9
1144,1,1,21,32.95,81.7,26.92,5
1145,1,2,21,25.15,81.7,20.55,3
1146,1,3,21,43.25,81.7,35.34,2
1147,1,4,21,38.8,81.7,31.7,6
1148,1,5,21,27.28,81.7,22.29,5
1149,1,6,21,43.65,81.7,35.66,2
1150,1,7,21,26.81,81.7,21.9,9
1151,1,8,21,34.24,81.7,27.97,2
1152,2,0,21,1.46,32.7,0.48,6
1153,2,1,21,3.61,32.7,1.18,3
1154,2,2,21,0.42,32.7,0.14,3
1155,2,3,21,2.59,32.7,0.85,7
1156,2,4,21,0.64,32.7,0.21,4
1157,2,5,21,1.24,32.7,0.41,5
1158,2,6,21,3.16,32.7,1.03,3
1159,2,7,21,0.47,32.7,0.15,7
1160,2,8,21,0.13,32.7,0.04,6
1161,3,0,21,0.28,18.2,0.05,0
1162,3,1,21,0.36,18.2,0.07,5
1163,3,2,21,1.14,18.2,0.21,0
1164,3,3,21,0.1,18.2,0.02,6
1165,3,4,21,3.08,18.2,0.56,0
1166,3,5,21,0.07,18.2,0.01,6
1167,3,6,21,0.12,18.2,0.02,7
1168,3,7,21,0.05,18.2,0.01,1
1169,3,8,21,0.01,18.2,0.0,10
1170,4,0,21,0.05,14.4,0.01,1
1171,4,1,21,0.03,14.4,0.0,8
1172,4,2,21,0.14,14.4,0.02,7
1173,4,3,21,0.06,14.4,0.01,9
1174,4,4,21,0.23,14.4,0.03,0
1175,4,5,21,0.02,14.4,0.0,1
1176,4,6,21,0.02,14.4,0.0,5
1177,4,7,21,0.02,14.4,0.0,1
1178,4,8,21,0.0,14.4,0.0,1
1179,5,0,21,0.17,20.2,0.03,5
1180,5,1,21,0.22,20.2,0.04,6
1181,5,2,21,2.84,20.2,0.57,4
1182,5,3,21,6.35,20.2,1.28,3
1183,5,4,21,0.78,20.2,0.16,6
1184,5,5,21,1.02,20.2,0.21,0
1185,5,6,21,1.01,20.2,0.2,8
1186,5,7,21,0.18,20.2,0.04,4
1187,5,8,21,0.07,20.2,0.01,6
1188,0,0,22,59.13,51.2,30.27,2
1189,0,1,22,48.09,51.2,24.62,6
1190,0,2,22,2.01,51.2,1.03,10
1191,0,3,22,17.81,51.2,9.12,5
1192,0,4,22,39.46,51.2,20.2,6
1193,0,5,22,44.2,51.2,22.63,9
1194,0,6,22,29.01,51.2,14.85,6
1195,0,7,22,52.81,51.2,27.04,8
1196,0,8,22,11.37,51.2,5.82,0
1197,1,0,22,27.53,79.2,21.8,6
1198,1,1,22,32.55,79.2,25.78,10
1199,1,2,22,25.36,79.2,20.09,0
1200,1,3,22,41.23,79.2,32.65,6
1201,1,4,22,37.69,79.2,29.85,8
1202,1,5,22,28.21,79.2,22.34,8
1203,1,6,22,43.28,79.2,34.28,3
1204,1,7,22,26.7,79.2,21.15,10
1205,1,8,22,35.09,79.2,27.79,0
1206,2,0,22,1.76,28.1,0.49,1
1207,2,1,22,3.59,28.1,1.01,7
1208,2,2,22,0.47,28.1,0.13,1
1209,2,3,22,3.0,28.1,0.84,4
1210,2,4,22,0.74,28.1,0.21,1
1211,2,5,22,1.54,28.1,0.43,6
1212,2,6,22,3.84,28.1,1.08,6
1213,2,7,22,0.55,28.1,0.15,1
1214,2,8,22,0.19,28.1,0.05,8
1215,3,0,22,0.29,14.75735294,0.04,6
1216,3,1,22,0.35,14.75735294,0.05,3
1217,3,2,22,1.64,14.75735294,0.24,4
1218,3,3,22,0.13,14.75735294,0.02,1
1219,3,4,22,3.03,14.75735294,0.45,2
1220,3,5,22,0.09,14.75735294,0.01,8
1221,3,6,22,0.13,14.75735294,0.02,7
1222,3,7,22,0.13,14.75735294,0.02,1
1223,3,8,22,0.05,14.75735294,0.01,6
1224,4,0,22,0.07,19.7,0.01,7
1225,4,1,22,0.02,19.7,0.0,0
